CHEMBL1628620; 0.886; COC1=CC=C(C=C1)C1=NC(OC[C@H](O)CO)=C(OC2=CC=CC=C2OC)C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)=N1
CHEMBL427718; 0.885; C[C@@]1(O)[C@H](O)[C@@H](COC(=O)NC2CCCC2)O[C@H]1N1C=NC2=C(NC3CCCC3)N=C(Cl)N=C12
CHEMBL399306; 0.881; C[C@@]1(O)[C@H](O)[C@@H](COC(=S)NCC2=CC=CC=C2)O[C@H]1N1C=NC2=C(NC3CCCC3)N=CN=C12
CHEMBL251599; 0.881; CC1=NC(=CS1)C1=CC=C(OCCNC[C@H](O)C2=CN=CC=C2)C=C1
CHEMBL254063; 0.880; C[C@@]1(O)[C@H](O)[C@@H](COC(=O)NCC2=CC=CC=C2)O[C@H]1N1C=NC2=C(NC3CCCC3)N=CN=C12
CHEMBL2181883; 0.878; CC(C)(C)CC1=CC2=C(OC3(CCC3)C[C@@H]2NC[C@@H](O)[C@H](CC2=CC3=C(OCO3)C=C2)NC(=O)C2=C(F)C=CC=C2)N=C1
CHEMBL3109190; 0.877; CC1=CC(COCCOC[C@@H]2C[C@H](CN2)OCC2=CC(C)=CC(N)=N2)=NC(N)=C1
CHEMBL446927; 0.872; COC1=C(C)C2=C(C(=O)OC2)C(O)=C1CCNS(=O)(=O)CS(=O)(=O)NC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12
CHEMBL251347; 0.870; COC1=CC=C(C=C1)[C@H](CCC1=CC=CC=C1)NC[C@H](O)CC1=CC=C(O)C(NS(C)(=O)=O)=C1
CHEMBL597730; 0.869; [H][C@]12C[C@]1([C@@H](O)[C@@H](O)[C@H]2N1C=NC2=C(NCC3=CC(Cl)=CC=C3)N=C(N=C12)C#CCCCC#C)C(=O)NC
CHEMBL3260463; 0.868; COC1=CC=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=C(C)ON=C2C)C=C1
