CHEMBL182938; 0.871; C[C@H](NC1=CC(NCCC2=CC=CC=C2)=CC=C1)C1=CC=CC=C1
CHEMBL1287983; 0.865; CN(C)C1=CC=C(\C=C2\C3=CC(C4=CC=CC=C4)=[N+](C)N3C3=CC=CC=C23)C=C1
CHEMBL1771366; 0.851; C[N+](C)=C1C=CN(CC2=CC(CN3C=CC(C=C3)=[N+](C)C)=CC=C2)C=C1
CHEMBL1097509; 0.831; C(CCC[N+]1=CC2=C(C=C1)C1=C(N2)C=CC=C1)CC[N+]1=CC=CC=C1
CHEMBL188935; 0.823; C(N1C=CC(C=C1)=[N+]1CCCC1)C1=CC(CN2C=CC(C=C2)=[N+]2CCCC2)=CC=C1
CHEMBL198008; 0.820; CCSC1=C2NC(=NC2=CC=C1)C1=NC2=CC=CC=C2N=C1
CHEMBL1761995; 0.819; C(CCCC[N+]1=C2C=CC=CC2=CC=C1)CCC[N+]1=C2C=CC=CC2=CC=C1
CHEMBL1370120; 0.819; O=C1OC2=CC=CC=C2N1CCN1C2=C(C=CC=C2)C2=C1N=C1C=CC=CC1=N2
CHEMBL606150; 0.818; CCCNCCC1=C2C(NC=C2S(=O)(=O)C2=CC=CC=C2)=CC=C1
CHEMBL254840; 0.817; CCCCC1=CSC(NC(=S)NCCC2=CC=CC=C2)=N1
CHEMBL377211; 0.816; CC1=CC=CN=C1C1=NC2=CC=CC=C2C(NC(=O)NC2=CC=CC=C2)=N1
CHEMBL1500409; 0.816; CN1C2=CC=CC=C2N=C1C1=C(N)N(C2=NC3=CC=CC=C3N=C12)C1=CC=CC=C1
CHEMBL433276; 0.815; C[C@H](NC(=S)NCC1=CC=C(C=C1)C(C)(C)C)C1=CC=C(NS(C)(=O)=O)C=C1
CHEMBL288760; 0.815; CC(NC(=S)NCC1=CC=C(C=C1)C(C)(C)C)C1=CC=C(NS(C)(=O)=O)C=C1
CHEMBL398764; 0.812; CCOC(=O)C1=CSC(NC(=S)NCCC2=CC=CC=C2)=N1
CHEMBL243870; 0.812; CC(CC1=CNC2=C(C)C=CC=C12)NS(=O)(=O)C1=C(C)C=C(C)C=C1C
CHEMBL597994; 0.811; ClC1=CC=CC(Cl)=C1CN1C=CC(C=C1)=N\N=C\C1=C(Cl)C=CC=C1Cl
CHEMBL1210041; 0.810; CC(=NOC(=O)NC1=C2C=CC=CC2=CC=C1)C1=CC(=CC=C1)C1=CC=CC=C1
CHEMBL1095784; 0.810; C[N+]1=CC2=C(C=C1)C1=C(C=CC=C1)N2CCCCCN1C2=C(C=CC=C2)C2=C1C=[N+](C)C=C2
CHEMBL3288414; 0.808; CN1C(=O)N(CCC2=NC3=CC(C)=CC=C3N2C2=CC=CC=C2)C2=NC=CC=C12
