6539ChEMBLOSDD,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2
88206ChEMBLOSDD,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1
52717ChEMBLOSDD,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O
4882ChEMBLOSDD,[H]C(Cl)=CC(O)(CC)C#C
39585ChEMBLOSDD,C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O
8080ChEMBLOSDD,CC(C)(N)CC1=CC=CC=C1
135314ChEMBLOSDD,CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12
75725ChEMBLOSDD,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C
45327ChEMBLOSDD,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
3082ChEMBLOSDD,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1
46081ChEMBLOSDD,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
9753ChEMBLOSDD,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O
7798ChEMBLOSDD,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
42355ChEMBLOSDD,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
27786ChEMBLOSDD,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H]
27732ChEMBLOSDD,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
45652ChEMBLOSDD,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
9139ChEMBLOSDD,CCCC1=NN(C)C2=C1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(C)CC1
4681ChEMBLOSDD,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1
8673ChEMBLOSDD,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1
28487ChEMBLOSDD,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
2955ChEMBLOSDD,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
9588ChEMBLOSDD,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2
32270ChEMBLOSDD,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1
31174ChEMBLOSDD,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2
6933ChEMBLOSDD,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1
7915ChEMBLOSDD,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1
9637ChEMBLOSDD,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1
77397ChEMBLOSDD,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1
50922ChEMBLOSDD,CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2
37937ChEMBLOSDD,CN\C(NCC1=CC=CC=C1)=N/C
63611ChEMBLOSDD,[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O
94329ChEMBLOSDD,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
7496ChEMBLOSDD,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C
6005ChEMBLOSDD,CCC(NC(C)C)C(O)C1=CC(O)=C(O)C=C1
5383ChEMBLOSDD,[H][C@]1(C)CC[C@@]([H])(CC1)N=C(O)NS(=O)(=O)C1=CC=C(CCN=C(O)N2CC(C)=C(CC)C2=O)C=C1
59750ChEMBLOSDD,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
44032ChEMBLOSDD,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12
37333ChEMBLOSDD,O=C1[O-][Gd+3]234567[O]=C(C[N]2(CC[N]3(CC([O-]4)=O)CC[N]5(CC(=[O]6)NC)CC(=O)[O-]7)C1)NC
5555ChEMBLOSDD,NC(N)=NCC1COC2(CCCCC2)O1
40303ChEMBLOSDD,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC
4792ChEMBLOSDD,FC(F)OC(F)(F)C(F)Cl
355510ChEMBLOSDD,[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O
64356ChEMBLOSDD,CC(C)C[C@H](CN)CC(O)=O
9435ChEMBLOSDD,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1
6847ChEMBLOSDD,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
27565ChEMBLOSDD,NC1=CC(O)=C(C=C1)C(O)=O
135342ChEMBLOSDD,[H][C@@](OC1=CC=CC=C1OCC)(C1=CC=CC=C1)[C@@]1([H])CNCCO1
50693ChEMBLOSDD,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1
8242ChEMBLOSDD,BrCCC(=O)N1CCN(CC1)C(=O)CCBr
3228ChEMBLOSDD,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
63613ChEMBLOSDD,CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1
7825ChEMBLOSDD,ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1
53776ChEMBLOSDD,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C
102524ChEMBLOSDD,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
567361ChEMBLOSDD,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1
87690ChEMBLOSDD,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1
6775ChEMBLOSDD,NC1=CC(C(O)=O)=C(O)C=C1
3048ChEMBLOSDD,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C
10119ChEMBLOSDD,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1
584020ChEMBLOSDD,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO
3286ChEMBLOSDD,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC
147675ChEMBLOSDD,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O
4325ChEMBLOSDD,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
82980ChEMBLOSDD,CC(C)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1
8107ChEMBLOSDD,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
34829ChEMBLOSDD,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C
50845ChEMBLOSDD,[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O
41922ChEMBLOSDD,CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
59040ChEMBLOSDD,[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C(O)[C@H]2N(C)C
3764ChEMBLOSDD,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1
3310ChEMBLOSDD,[Ca++].CC([O-])=O.CC([O-])=O
45373ChEMBLOSDD,NC1=CC=C(C=C1)S(N)(=O)=O
40009ChEMBLOSDD,N[C@@H]1CONC1=O
142290ChEMBLOSDD,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl
3423ChEMBLOSDD,ClCCNC(=O)N(CCCl)N=O
102484ChEMBLOSDD,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C
6904ChEMBLOSDD,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
4513ChEMBLOSDD,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2
55490ChEMBLOSDD,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
8888ChEMBLOSDD,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
3641ChEMBLOSDD,COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1
6073ChEMBLOSDD,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C
53691ChEMBLOSDD,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
59170ChEMBLOSDD,NCCC1=CC=NN1
63631ChEMBLOSDD,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2
3489ChEMBLOSDD,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O
48416ChEMBLOSDD,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O
2687ChEMBLOSDD,COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1
28177ChEMBLOSDD,CN1C2=C(NC=N2)C(=O)N(C)C1=O
94385ChEMBLOSDD,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2
18258ChEMBLOSDD,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O
4657ChEMBLOSDD,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C
6456ChEMBLOSDD,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
3738ChEMBLOSDD,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
2376ChEMBLOSDD,[H][C@@](O)(CO)[C@@]([H])(O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(C)[C@@]([H])(N[C@@]3([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O)[C@]([H])(O)[C@@]([H])(O)C=O
9943ChEMBLOSDD,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
746859ChEMBLOSDD,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F
31199ChEMBLOSDD,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC1(CCCC1)O2)C(=O)COC(C)=O
127342ChEMBLOSDD,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1
22907ChEMBLOSDD,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C
28830ChEMBLOSDD,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl
4910ChEMBLOSDD,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1
5847ChEMBLOSDD,CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
50777ChEMBLOSDD,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
17303ChEMBLOSDD,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
8890ChEMBLOSDD,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
77431ChEMBLOSDD,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
51066ChEMBLOSDD,CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1
7956ChEMBLOSDD,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2
63717ChEMBLOSDD,[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C
5098ChEMBLOSDD,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl)C(O)=O
48669ChEMBLOSDD,NC[C@H]1CC[C@@H](CC1)C(O)=O
