CHEMBL1762003; 0.876; C(C1=CC2=CC(C[N+]3=C4C=CC=CC4=CC=C3)=CC=C2C=C1)[N+]1=C2C=CC=CC2=CC=C1
CHEMBL1095784; 0.872; C[N+]1=CC2=C(C=C1)C1=C(C=CC=C1)N2CCCCCN1C2=C(C=CC=C2)C2=C1C=[N+](C)C=C2
CHEMBL1761994; 0.871; C(CCC[N+]1=C2C=CC=CC2=CC=C1)CCC[N+]1=C2C=CC=CC2=CC=C1
CHEMBL3276408; 0.867; C(CCC[N+]1=C2C=CC=CC2=CC2=CC=CC=C12)CC[N+]1=C2C=CC=CC2=CC2=CC=CC=C12
CHEMBL243869; 0.857; CC(CC1=CNC2=CC(C)=CC=C12)NS(=O)(=O)C1=C(C)C=C(C)C=C1C
CHEMBL104553; 0.850; C(CCCC[N+]1=CC=C2C=CC=CC2=C1)CCCC[N+]1=CC=C2C=CC=CC2=C1
CHEMBL3093800; 0.849; C(CCCC[N+]1=C2C=CC=CC2=CC=C1)CCC[N+]1=CC=CC=C1
CHEMBL598650; 0.847; ClC1=CC=CC(Cl)=C1\C=N\N=C1C=CN(CC2=CC=CC=C2)C=C1
CHEMBL597994; 0.846; ClC1=CC=CC(Cl)=C1CN1C=CC(C=C1)=N\N=C\C1=C(Cl)C=CC=C1Cl
CHEMBL182938; 0.846; C[C@H](NC1=CC(NCCC2=CC=CC=C2)=CC=C1)C1=CC=CC=C1
CHEMBL3093795; 0.845; C(CCCC[N+]1=CC=C2C=CC=CC2=C1)CCC[N+]1=CC=CC=C1
CHEMBL2375380; 0.844; [H][C@@]1(CCC2=C(CCC[N+]3=CC=CC=C3)CCC[C@]12C)[C@H](C)CCCC(C)C
CHEMBL1800115; 0.843; CC1=C(Cl)C=CC=C1S(=O)(=O)NCC1=CC=CN2C(=NN=C12)C1CCCCCC1
CHEMBL1761993; 0.842; C(CC[N+]1=C2C=CC=CC2=CC=C1)CC[N+]1=C2C=CC=CC2=CC=C1
CHEMBL1761995; 0.840; C(CCCC[N+]1=C2C=CC=CC2=CC=C1)CCC[N+]1=C2C=CC=CC2=CC=C1
CHEMBL2336542; 0.838; CCN(CC)C1=CC=C(CN(CC=C)S(=O)(=O)C2=CC=C(C)C=C2)C=C1
CHEMBL1669494; 0.836; C(C1=CC2=CC(C[N+]3=CC=C4C=CC=CC4=C3)=CC=C2C=C1)[N+]1=CC=C2C=CC=CC2=C1
CHEMBL3103005; 0.832; CC1=CC(=C(C)N1C1=CC=C(C=C1)C(C)(C)C)C1=NN=C2CCCCCN12
CHEMBL1669484; 0.831; C(CCC[N+]1=CC=C2C=CC=CC2=C1)CC[N+]1=CC=C2C=CC=CC2=C1
CHEMBL2087067; 0.829; CC(C)C1=C(NC(=O)OC2=CC(=CC=C2)C2=CC=CC=C2)C=C(C)C=C1
CHEMBL207529; 0.829; C1CCC(CC1)C1=NC2=NC(=NC(=C2N1)C1=CC=CC=C1)C1=CC=CC=C1
CHEMBL1210040; 0.828; CC(=NOC(=O)NC1=CC=CC=C1)C1=CC=CC(=C1)C1=CC=CC=C1
CHEMBL2419580; 0.827; C(CC1=CNC2=CC=CC=C12)NC1=CC=C(CN2CCCC2)C=C1
CHEMBL430886; 0.826; C(CCCCC[N+]1=CC=CC=C1)CCCCC[N+]1=CC=CC=C1
CHEMBL390434; 0.826; CC(CC1=CNC2=CC=CC=C12)NS(=O)(=O)C1=C(C)C=CC=C1Cl
CHEMBL1642976; 0.826; CC(C)(C)C1=CC=[N+](CCCCCCC[N+]2=CC=C(C=C2)C(C)(C)C)C=C1
CHEMBL389794; 0.825; CC(CC1=CNC2=CC=CC=C12)NS(=O)(=O)C1=C(C)C(Cl)=CC=C1
CHEMBL176382; 0.825; CCCCCCCCCC(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C(C=C1)S(=O)(=O)OC
CHEMBL1669492; 0.825; C(C1=CC(C[N+]2=CC=C3C=CC=CC3=C2)=CC=C1)[N+]1=CC=C2C=CC=CC2=C1
CHEMBL427246; 0.824; CN(C\C=C(/C)C1=CC2=CC=CC=C2C=C1)CC1=CC=CC=C1
CHEMBL1917696; 0.824; CN(C\C=C(/C)C1=CC2=CC=CC=C2C=C1)CC1=CC=CC=C1
CHEMBL1802618; 0.823; CC1=C(C2=CC=CC=C2N1)C1=NC(NCCC2=CNC3=CC=CC=C23)=NC=C1
CHEMBL363853; 0.822; C(CC1=CC=C(CN2C=CC(C3=CC=CC=C23)=[N+]2CCCCCC2)C=C1)C1=CC=C(CN2C=CC(C3=CC=CC=C23)=[N+]2CCCCCC2)C=C1
CHEMBL2088346; 0.822; CN(C(=O)CN1C(=O)OC2=CC=C(C=C12)C1=CC=CC=C1)C1=CC=CC=C1
CHEMBL181409; 0.822; CCCCCC1=CC=C(C=C1)S(=O)(=O)NCCC1=C(NC2=CC=CC=C12)C1=CC=C(Cl)C=C1
CHEMBL1771366; 0.822; C[N+](C)=C1C=CN(CC2=CC(CN3C=CC(C=C3)=[N+](C)C)=CC=C2)C=C1
CHEMBL3093799; 0.821; C(CCC[N+]1=CC=CC=C1)CCC[N+]1=C2C=CC=CC2=CC=C1
CHEMBL2420580; 0.821; CS(=O)(=O)N[C@H]1CC[C@@H](CC1)NC1=NC2=CC=CC=C2N2C=CN=C12
CHEMBL360042; 0.820; CCCCCC1=CC=C(C=C1)S(=O)(=O)NCCC1=C(NC2=CC=CC=C12)C1=CC=CC=C1
CHEMBL207824; 0.820; C1CCC(C1)C1=NC2=NC(=NC(=C2N1)C1=CC=CC=C1)C1=CC=CC=C1
