ZINC85436520; 0.869; O=C(C(=O)NCC[C@H](c1ccccc1)O)Nc1ccc2c(c1)OCO2
ZINC67886583; 0.867; CCC(NC(=O)c1noc(c1)COc1ccc2c(c1)cccn2)CO
ZINC95432637; 0.866; O=C(Nc1scc(n1)c1ccc2c(c1)OCCO2)C[C@H](C(C)C)O
ZINC40789841; 0.862; O=C(c1oc2c(c1)c(=O)c1c(o2)cccc1)NC[C@H](c1ccccc1)O
ZINC39430558; 0.861; OCC(Nc1ccc(cn1)c1onc(n1)Cc1ccc(cc1)OC)C
ZINC39430557; 0.861; OC[C@@H](Nc1ccc(cn1)c1onc(n1)Cc1ccc(cc1)OC)C
ZINC69968335; 0.860; O[C@@H](C1CCCCC1)CNC(=O)C(=O)Nc1ccc2c(c1)OCCO2
ZINC95461364; 0.859; O=C(C(=O)Nc1c[nH]nc1c1ccccn1)NCC(C(C)(C)C)O
ZINC95461363; 0.859; O=C(C(=O)Nc1c[nH]nc1c1ccccn1)NCC(C(C)(C)C)O
ZINC95432638; 0.859; O=C(Nc1scc(n1)c1ccc2c(c1)OCCO2)C[C@@H](C(C)C)O
ZINC05203888; 0.857; O=C(COC(=O)c1cc(O)c2c(c1O)cccc2)NC[C@@H]1CCCO1
ZINC67886585; 0.856; CC[C@@H](NC(=O)c1noc(c1)COc1ccc2c(c1)cccn2)CO
ZINC69705220; 0.854; OC[C@@H](NC(=O)c1ccc(cc1)NC(=O)COc1ccccc1F)C
ZINC40789842; 0.853; O=C(c1oc2c(c1)c(=O)c1c(o2)cccc1)NCC(c1ccccc1)O
ZINC40767306; 0.852; O=C(NC[C@H](c1ccccc1)O)CNC(=O)c1cc2n(n1)cccc2
ZINC58379673; 0.849; OC[C@@H](c1onc(n1)c1ccccc1)NC(=O)Nc1ccc(cc1)C#N
ZINC58379671; 0.849; OC[C@H](c1onc(n1)c1ccccc1)NC(=O)Nc1ccc(cc1)C#N
ZINC69813866; 0.848; OCc1ccccc1CNC(=O)C(=O)Nc1ccc2c(c1)cccn2
ZINC04745610; 0.848; COc1cc(ccc1OC)c1noc(n1)C(=O)NCC1CCCO1
ZINC04745605; 0.848; COc1cc(ccc1OC)c1noc(n1)C(=O)NC[C@@H]1CCCO1
ZINC76085570; 0.847; O=C(NCc1ncc(o1)c1ccccc1)NCC(c1cnn(c1)C)O
ZINC76085567; 0.847; O=C(NCc1ncc(o1)c1ccccc1)NCC(c1cnn(c1)C)O
ZINC16349020; 0.847; Cc1cccc(c1)C(=O)C=CNCC(=O)c1ccccc1
ZINC85560857; 0.846; O=C(COc1ccccc1F)NCCC(c1ccc2c(c1)OCO2)O
ZINC44948487; 0.846; COc1ccc(cc1)Oc1ccc(cn1)CNC(=O)NC[C@H](O)C
ZINC21783380; 0.846; CCOc1ccc(cc1)n1nc(c(n1)CO)C(=O)NCC1CCCO1
ZINC01432166; 0.845; O=C(c1onc(n1)c1ccc2c(c1)OCO2)NC[C@@H]1CCCO1
ZINC01432165; 0.845; O=C(c1onc(n1)c1ccc2c(c1)OCO2)NCC1CCCO1
ZINC95992715; 0.844; OCC(NC(=O)Nc1ccc2c(c1)oc(n2)c1ccccn1)(C)C
ZINC77115472; 0.844; O=C(C(=O)NCC[C@H](c1cccs1)O)Nc1ccc2c(c1)OCO2
ZINC11933885; 0.844; OC[C@H]1CCCN(C1)C(=O)c1noc(c1)COc1cccc(c1)OC
ZINC06566486; 0.844; O=C(Nc1ccc2c(c1)OCCO2)NC(=O)CNC[C@@H]1CCCO1
ZINC49007591; 0.843; O=C(c1snc(c1N)c1ccccn1)NCCCN1CCOCC1
ZINC00424254; 0.843; CCc1ccc(cc1)NC(=O)c1cc2c(CO)cnc(c2oc1=O)C
ZINC84638415; 0.842; O=C(Nc1snc(c1)c1ccccc1)NCC(c1ccco1)(O)C
ZINC84638414; 0.842; O=C(Nc1snc(c1)c1ccccc1)NCC(c1ccco1)(O)C
ZINC77108483; 0.842; COc1ccc(cc1Cl)NC(=O)C(=O)NCC[C@H](C1CC1)O
ZINC71879293; 0.842; CN1CCOC(C1)CNCc1csc(n1)COc1ccccc1
ZINC48248482; 0.842; O=C(Nc1ccn(n1)c1ccccc1)NC[C@H](c1ccccc1)O
ZINC40744973; 0.842; COc1ccc2c(c1)oc(cc2=O)C(=O)NC[C@H](c1ccccc1)O
ZINC40526305; 0.842; COc1ccc(cc1Cl)NC(=O)NC[C@H](CN1CCCCC1)O
ZINC33267398; 0.842; OCc1cnc(c2c1cc(c1onc(n1)c1ccc(cc1)C)c(=O)o2)C
ZINC14968768; 0.842; OCC(Nc1ccc(cn1)c1onc(n1)c1ccccc1F)(C)C
ZINC95992701; 0.841; OCC(C(NC(=O)Nc1ccc2c(c1)oc(n2)c1ccccn1)C)C
