ZINC25970075; 0.945; CN(C(=O)C(F)(F)F)Cc1cccc(c1)NC(=O)C(C)(C)C
ZINC58264426; 0.944; CS[C@@H](C(=O)Nc1cccc(c1)CN(C(=O)C(F)(F)F)CC)C
ZINC68775269; 0.937; CCN(C(=O)C(F)(F)F)Cc1cccc(c1)NC(=O)c1[nH]ccc1
ZINC95414630; 0.930; CCN(C(=O)C(F)(F)F)Cc1cccc(c1)NC(=O)C1=CCCC1
ZINC31373348; 0.930; O=C(Nc1cccc(c1)CN(C(=O)C(F)(F)F)C)C[C@H]1C=CCC1
ZINC58264427; 0.929; CS[C@H](C(=O)Nc1cccc(c1)CN(C(=O)C(F)(F)F)CC)C
ZINC31373352; 0.924; O=C(Nc1cccc(c1)CN(C(=O)C(F)(F)F)C)C[C@@H]1C=CCC1
ZINC25971147; 0.921; CC(C(=O)Nc1cccc(c1)CN(C(=O)C(F)(F)F)C)C
ZINC04971905; 0.912; CCc1ccc(cc1)NC(=O)[C@H]1CCCN1/C=C/C(=O)C(F)(F)F
ZINC08746367; 0.910; CC(CCNC(=O)C[n+]1c2ccccc2[nH]c1C(F)(F)F)C
ZINC48375168; 0.909; CCc1ccc(s1)CNc1ccc2n(n1)c(nn2)C(F)(F)F
ZINC95077055; 0.908; O=C(N1CCC[C@@H](C1)CNC(F)(F)F)OCc1ccccc1
ZINC07198212; 0.906; O=C([C@H](Sc1nnc(n1C)C(F)(F)F)C)Nc1cccc(c1)C
ZINC04119709; 0.906; O=C([C@H]1CCCN1/C=C/C(=O)C(F)(F)F)Nc1ccc(c(c1)C)C
ZINC81152728; 0.905; CN1CCC(C1=O)Nc1cccc(c1)CN(C(=O)C(F)(F)F)C
ZINC95077026; 0.904; O=C(N1CCC[C@@H](C1)NC(F)(F)F)OCc1ccccc1
ZINC44003376; 0.904; O=C(Nc1ccccc1C)NCC1CCN(CC1)C(=O)C(F)(F)F
ZINC95076991; 0.903; O=C(OCc1ccccc1)NC[C@@H]1CCCN(C1)C(F)(F)F
ZINC44003367; 0.903; O=C(Nc1ccccc1)NCC1CCN(CC1)C(=O)C(F)(F)F
ZINC04108875; 0.901; O=C(Cn1cc(c2c1cccc2)C(=O)C(F)(F)F)Nc1ccccc1
ZINC04119707; 0.900; O=C([C@H]1CCCN1/C=C/C(=O)C(F)(F)F)Nc1ccc(cc1C)C
ZINC00359191; 0.899; O=C(C(F)(F)F)Nc1ccccc1C(=O)NC1CCCCC1
ZINC14313559; 0.898; FC(c1nnc2n1nc(NCc1nccc3c1cccc3)cc2)(F)F
ZINC25974123; 0.897; O=C(C1CC1)Nc1cccc(c1)CN(C(=O)C(F)(F)F)C
ZINC06479128; 0.897; O=C([C@H]1CCCN1/C=C/C(=O)C(F)(F)F)Nc1cccc(c1C)C
ZINC95087475; 0.896; O=C(OC(C)(C)C)NCC1CCCN(C1)C(F)(F)F
ZINC95087474; 0.896; O=C(OC(C)(C)C)NCC1CCCN(C1)C(F)(F)F
ZINC95077002; 0.896; O=C(OCc1ccccc1)NC[C@H]1CCCN1C(F)(F)F
ZINC58363834; 0.896; O=C(C(F)(F)F)NCc1ccc(nc1)N1CCc2c(C1)cccc2
ZINC24045867; 0.896; C[C@H](c1onc(n1)C(C)(C)C)Sc1nnc(n1C)C(F)(F)F
ZINC95077001; 0.895; O=C(OCc1ccccc1)NC[C@@H]1CCCN1C(F)(F)F
ZINC95076992; 0.895; O=C(OCc1ccccc1)NC[C@H]1CCCN(C1)C(F)(F)F
ZINC03414078; 0.895; C[C@@H](C(=O)N(c1ccccc1)C)Sc1nnc(n1C)C(F)(F)F
ZINC01403222; 0.895; Cc1ccc(cc1)CNC(=O)c1ccccc1NC(=O)C(F)(F)F
ZINC00477046; 0.895; O=C([C@@H](NC(=O)C(F)(F)F)C)Nc1ccc2c(c1)Cc1c2cccc1
ZINC35287358; 0.894; O=C(Nc1ccccc1)N[C@H]1CCN(C1)C(=O)C(F)(F)F
ZINC04971904; 0.894; CCc1ccc(cc1)NC(=O)[C@@H]1CCCN1C=CC(=O)C(F)(F)F
ZINC04119708; 0.894; O=C([C@@H]1CCCN1/C=C/C(=O)C(F)(F)F)Nc1ccc(c(c1)C)C
ZINC03414081; 0.894; C[C@H](C(=O)N(c1ccccc1)C)Sc1nnc(n1C)C(F)(F)F
ZINC95076975; 0.893; O=C(OCc1ccccc1)NCC1CCN(CC1)C(F)(F)F
ZINC07989569; 0.893; FC(c1nc(NCCc2ccccn2)c2c(n1)cccc2)(F)F
ZINC00477049; 0.893; O=C([C@H](NC(=O)C(F)(F)F)C)Nc1ccccc1c1ccccc1
ZINC61957990; 0.892; O=C(OC(C)(C)C)NCc1nnc(n1c1ccccc1)C(F)(F)F
ZINC40493755; 0.892; CN(c1ccc2n(n1)c(nn2)C(F)(F)F)Cc1nc2c([nH]1)cccc2
ZINC35289210; 0.892; N#Cc1cc2cc(C)ccc2nc1NCCNC(=O)C(F)(F)F
ZINC05619469; 0.892; Cc1cccc(c1)C(=O)NNC1=C(CCCC1)C(=O)C(F)(F)F
ZINC04119706; 0.892; O=C([C@@H]1CCCN1/C=C/C(=O)C(F)(F)F)Nc1ccc(cc1C)C
ZINC24045868; 0.891; CC(c1onc(n1)C(C)(C)C)Sc1nnc(n1C)C(F)(F)F
ZINC91877177; 0.890; CC(Cc1onc(n1)CN(c1ccnc(n1)C(F)(F)F)C)C
ZINC48333012; 0.890; O=C(C(Nc1ccc2n(n1)c(nn2)C(F)(F)F)C)NC1CCCC1
ZINC48333011; 0.890; O=C(C(Nc1ccc2n(n1)c(nn2)C(F)(F)F)C)NC1CCCC1
ZINC40539360; 0.890; FC(c1nnc2n1nc(NCCCNc1ccccn1)cc2)(F)F
ZINC14159259; 0.890; O=C(Nc1cc(C)n2c(n1)nc(n2)C(F)(F)F)CCc1ccccc1
ZINC00477048; 0.890; O=C([C@@H](NC(=O)C(F)(F)F)C)Nc1ccccc1c1ccccc1
ZINC06479126; 0.889; O=C([C@@H]1CCCN1/C=C/C(=O)C(F)(F)F)Nc1cccc(c1C)C
ZINC81152730; 0.888; CN1CC[C@H](C1=O)Nc1cccc(c1)CN(C(=O)C(F)(F)F)C
ZINC32871095; 0.888; O=C(Nc1ccccc1)CCSc1nnc(n1C)C(F)(F)F
ZINC04625246; 0.888; O=C(Nc1cccc2c1[nH]c(n2)C(F)(F)F)Cc1ccccc1
ZINC54368840; 0.887; FC(c1nnc2n1nc(NC[C@@H]1COc3c(C1)cccc3)cc2)(F)F
ZINC13995871; 0.887; O=C(c1cccc2c1[nH]c(n2)C(F)(F)F)Nc1c[nH]c2c1cccc2
ZINC07015022; 0.887; O=C(NCc1ccc(cc1)C)CSc1nnc(n1C)C(F)(F)F
ZINC04119680; 0.886; CCc1ccccc1NC(=O)[C@H]1CCCN1/C=C/C(=O)C(F)(F)F
ZINC95087315; 0.885; O=C(OC(C)(C)C)NC[C@H]1CCCCN1C(F)(F)F
ZINC95087314; 0.885; O=C(OC(C)(C)C)NCC1CCCCN1C(F)(F)F
ZINC95077049; 0.885; O=C(N1CCCC[C@@H]1CNC(F)(F)F)OCc1ccccc1
ZINC91424733; 0.884; Cc1c(NCCCn2cncc2)nn2c(c1C)nnc2C(F)(F)F
ZINC68772366; 0.884; Cc1cccc2n1cc(n2)CNc1ccc2n(n1)c(nn2)C(F)(F)F
ZINC65589265; 0.884; CC(N(C(=O)Nc1nnc(s1)C(F)(F)F)Cc1ccccc1)C
ZINC14333060; 0.884; O=C(N1CCCC1)CNc1ccc2n(n1)c(nn2)C(F)(F)F
ZINC04119679; 0.884; CCc1ccccc1NC(=O)[C@@H]1CCCN1/C=C/C(=O)C(F)(F)F
ZINC70039361; 0.883; CC/C=C/C(=O)Nc1cccc(c1)CN(C(=O)C(F)(F)F)CC
ZINC89534564; 0.882; Cc1c(NC[C@H]2CCCS2)nn2c(c1C)nnc2C(F)(F)F
ZINC72233725; 0.882; O=C(c1ccccc1)C[C@@H](c1ccccc1)NC(=O)C(F)(F)F
