[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O	355510ChEMBLOSDD
CC(C)C[C@H](CN)CC(O)=O	64356ChEMBLOSDD
CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1	9435ChEMBLOSDD
CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O	6847ChEMBLOSDD
NC1=CC(O)=C(C=C1)C(O)=O	27565ChEMBLOSDD
[H][C@@](OC1=CC=CC=C1OCC)(C1=CC=CC=C1)[C@@]1([H])CNCCO1	135342ChEMBLOSDD
CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1	50693ChEMBLOSDD
BrCCC(=O)N1CCN(CC1)C(=O)CCBr	8242ChEMBLOSDD
CCC(C)C1(CC)C(=O)NC(=O)NC1=O	3228ChEMBLOSDD
CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1	63613ChEMBLOSDD
ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1	7825ChEMBLOSDD
[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C	53776ChEMBLOSDD
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O	102524ChEMBLOSDD
NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1	567361ChEMBLOSDD
COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1	87690ChEMBLOSDD
NC1=CC(C(O)=O)=C(O)C=C1	6775ChEMBLOSDD
[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C	3048ChEMBLOSDD
ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1	10119ChEMBLOSDD
[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO	584020ChEMBLOSDD
[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC	3286ChEMBLOSDD
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O	147675ChEMBLOSDD
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1	4325ChEMBLOSDD
CC(C)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1	82980ChEMBLOSDD
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1	8107ChEMBLOSDD
[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C	34829ChEMBLOSDD
[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O	50845ChEMBLOSDD
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	41922ChEMBLOSDD
[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C(O)[C@H]2N(C)C	59040ChEMBLOSDD
ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1	3764ChEMBLOSDD
[Ca++].CC([O-])=O.CC([O-])=O	3310ChEMBLOSDD
NC1=CC=C(C=C1)S(N)(=O)=O	45373ChEMBLOSDD
N[C@@H]1CONC1=O	40009ChEMBLOSDD
ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl	142290ChEMBLOSDD
ClCCNC(=O)N(CCCl)N=O	3423ChEMBLOSDD
CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C	102484ChEMBLOSDD
