CHEMBL331627; 0.951; [H][C@@]12[C@@H](O)C=CC=C1C[C@@]13SS[C@@](CO)(N(C)C1=O)C(=O)N23
CHEMBL271387; 0.923; OC[C@H]1C[C@H](CO)N1CC1=CNC2=C1N=CNC2=O
CHEMBL405926; 0.914; OCC1CC(CO)N1CC1=CNC2=C1N=CNC2=O
CHEMBL3261150; 0.906; OCC(CO)NC(=O)C1=NC=NC=C1NC1=CC=C(I)C=C1F
CHEMBL3261156; 0.905; OC[C@@H](O)CNC(=O)C1=NC=NC=C1NC1=CC=CC=C1F
CHEMBL611359; 0.903; CCNC(=O)[C@H]1S[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NC)N=CN=C12
CHEMBL3259833; 0.903; OC[C@H](O)CNC(=O)C1=NC=NC=C1NC1=CC=C(I)C=C1F
CHEMBL129; 0.903; CC1=CN([C@H]2C[C@H]([N-][N+]#N)[C@@H](CO)O2)C(=O)NC1=O
CHEMBL1092729; 0.903; CC1=CN([C@H]2C[C@@H]([C@@H](CO)O2)N2C=CN=N2)C(=O)NC1=O
CHEMBL3261144; 0.901; OC[C@@H](O)CNC(=O)C1=NC=NC=C1NC1=CC=C(I)C=C1F
CHEMBL1253612; 0.901; CC1=CN([C@@H]2C[C@H]([N-][N+]#N)[C@@H](CO)O2)C(=O)NC1=O
CHEMBL407776; 0.900; OCC1(CO)CN(CC2=CNC3=C2N=CNC3=O)C1
CHEMBL3261154; 0.898; CC1=C(NC2=CC=C(I)C=C2F)C(=NC=N1)C(=O)NC[C@H](O)CO
CHEMBL596460; 0.896; CNC1=C2N=CN([C@@H]3S[C@@H]([C@@H](O)[C@H]3O)C(=O)NC3CC3)C2=NC=N1
CHEMBL3261151; 0.895; CC1=NC=C(NC2=CC=C(I)C=C2F)C(=N1)C(=O)NC[C@H](O)CO
CHEMBL102425; 0.895; CC1=CN([C@H]2C[C@H](O)[C@@H](C[N-][N+]#N)O2)C(=O)NC1=O
CHEMBL3261152; 0.892; CC1=NC=C(NC2=CC=C(I)C=C2F)C(=N1)C(=O)NC[C@@H](O)CO
CHEMBL221982; 0.892; CCCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O
