ZINC77432387; 0.933; CCN(CCN(c1cc(C)c(c(n1)C)N)C)CC
ZINC82768005; 0.928; CN(CCNc1cccc2c1c(ncc2)N(C)C)C
ZINC01780063; 0.927; CN(CCNc1c2CCCc2nc2c1cccc2)C
ZINC01621250; 0.926; CCN(CCCNc1cccc2c1cncc2)CC
ZINC00006792; 0.924; CCN(CCNc1ccnc2c1ccc(c2)Cl)CC
ZINC01771940; 0.922; CN(CCCNc1cc(C)nc2c1cc(C)cc2)C
ZINC77091883; 0.921; CC(NCc1nnc2n1c(cs2)c1ccc(c(c1)C)C)C
ZINC77091837; 0.921; CCc1ccc(cc1)c1csc2n1c(CNC(C)C)nn2
ZINC78617773; 0.920; CN([C@@H]1CCCN(C1)c1ccnc2c1ccc(c2)Cl)C
ZINC77091868; 0.919; Cc1ccc(c(c1)C)c1csc2n1c(CNC1CC1)nn2
ZINC77091820; 0.918; CC[C@@H](NCc1nnc2n1c(cs2)c1ccc(cc1)C)C
ZINC04009000; 0.918; CN(CCCNc1c2CCCc2nc2c1cccc2)C
ZINC77091885; 0.917; Cc1ccc(cc1C)c1csc2n1c(CNC1CC1)nn2
ZINC77091902; 0.916; Cc1ccc(c(c1)c1csc2n1c(CNC1CC1)nn2)C
ZINC77091818; 0.916; CC(CNCc1nnc2n1c(cs2)c1ccc(cc1)C)C
ZINC78758909; 0.915; CN([C@@H]1CCCN(C1)c1ccnc2c1ccc(c2)Br)C
ZINC77091819; 0.915; CCC(NCc1nnc2n1c(cs2)c1ccc(cc1)C)C
ZINC00142596; 0.915; CN(CCNc1c2CCCc2nc2c1cc(C)cc2)C
ZINC77091866; 0.914; CC(NCc1nnc2n1c(cs2)c1ccc(cc1C)C)C
ZINC77091839; 0.914; CCc1ccc(cc1)c1csc2n1c(CNC1CC1)nn2
ZINC57661657; 0.914; CN(C1CCCCC1)Cc1ccc(cc1)CC(=S)N
ZINC19906507; 0.912; CN(c1ccccc1)CCCN[C@H]1CSCC1
